tmc_code,hwycov_id,overlap_length
106P20558,27571,217.7362897
106P20558,27575,135.7603936
106P20560,29056,251.1687656
106P20560,29052,147.0288126
106P20560,27576,338.0826555
106P20562,8930,144.1345598
106P20562,29119,246.8817634
106P20564,8929,418.2471488
106P20564,15848,229.9332678
106P20564,8902,113.330086
106P20566,29056,308.573336
106P20568,29052,376.8026192
106P20568,8902,185.6521104
106P20568,27571,170.7045457
106P20568,9040,580.6059005
106P20570,27684,116.5239852
106P20570,27686,1035.550699
106P20570,686,119.4285331
106P20572,27676,547.4854755
106P20572,27684,1428.904357
106P20574,27675,361.9781477
106P20574,3963,699.7201581
106P20576,9912,200.5897191
106P20576,27684,460.6376281
106P20576,25531,309.9275513
106P20576,29761,213.3101302
106P20578,27676,134.2805032
106P20578,27679,540.3466815
106P20580,28339,101.5562302
106P20580,27674,784.3078419
106P20580,9904,309.6123357
106P20582,28338,603.4142362
106P20582,28339,1104.474398
106P20584,27676,167.2752757
106P20584,28339,291.8334088
106P20584,23435,219.9791389
106P20584,9915,429.6176356
106P20586,27683,147.0048082
106P20586,855,287.9657803
106P20586,27682,498.6661776
106P20586,3306,148.2723294
106P20588,9906,667.942288
106P20588,854,145.1863294
106P20590,9906,168.2238078
106P20590,27676,335.745736
106P20590,9909,769.251704
106P20590,4002,670.1647524
106P20592,9906,165.7112087
106P20592,27676,323.7101696
106P20594,9911,562.9153524
106P20596,9912,112.9975733
106P20596,9913,521.7730462
106P20598,9913,226.5354458
106P20598,3959,442.5654956
106P20598,27687,711.3845299
106P20600,31192,144.4951273
106P20600,28571,121.8549792
106P20602,12836,220.7903277
106P20602,28572,169.7017626
106P20602,28571,713.9982109
106P20604,12836,380.6669094
106P20606,28577,422.9820876
106P20606,28576,197.8821205
106P20606,28579,208.1528217
106P20606,28571,330.2620169
106P20606,12835,927.7257288
106P20608,12843,291.9870475
106P20610,28574,739.6285812
106P20612,28575,616.3158378
106P20614,28575,488.0256704
106P20614,28576,105.5949295
106P20616,27308,396.4594504
106P20616,28577,273.6021188
106P20618,28577,639.5984302
106P20620,28577,601.2853124
106P20620,28576,192.4509322
106P20620,12836,102.4980543
106P20620,28572,356.9353839
106P20622,3956,641.3465919
106P20622,3369,343.1295731
106P20622,4046,256.2972161
106P20624,28576,105.1062361
106P20624,28578,375.762748
106P20624,28579,133.324333
106P20626,10318,119.2969426
106P20626,27779,719.1850935
106P20628,10318,108.0259298
106P20628,27777,108.6321054
106P20630,27783,169.3010411
106P20630,10324,312.5497752
106P20632,27782,1227.063107
106P20632,20465,176.6203072
106P20634,27783,513.9512106
106P20634,10326,131.1356768
106P20634,579,122.144319
106P20636,28331,562.5892746
106P20636,28733,593.9160365
106P20642,27865,487.4664651
106P20644,27892,187.2165243
106P20646,27872,109.8884747
106P20646,27892,322.4972785
106P20648,27892,460.4102235
106P20650,27861,538.7937114
106P20652,27859,773.1431099
106P20654,27859,680.4561113
106P20654,27892,152.2190413
106P20654,27889,399.7232339
106P20656,27889,130.6531149
106P20658,27867,369.8694156
106P20660,27876,1713.434054
106P20660,27890,313.1031031
106P20662,27879,941.9753348
106P20664,27871,630.9896372
106P20666,27871,684.5872122
106P20666,27872,157.5964077
106P20670,28476,275.7399434
106P20672,28468,367.0378339
106P20680,28466,703.1243257
106P20680,28472,140.1901262
106P20682,8932,371.8705061
106P20682,551,146.4745299
106P20684,11001,283.6089943
106P20684,8932,212.1815652
106P20686,11001,116.2315439
106P20686,14518,201.6622596
106P20686,16536,186.6906954
106P20686,28111,225.9338076
106P20686,28110,334.8877385
106P20688,28110,198.0650264
106P20688,10998,1180.827667
106P20690,11001,119.5685496
106P20690,14518,581.6930025
106P20692,14516,816.4526398
106P20692,14517,191.4726284
106P20692,28825,103.5007923
106P20694,28825,384.884053
106P20696,28827,1469.884142
106P20696,14519,248.728586
106P20696,15425,155.9251324
106P20698,14519,129.0030201
106P20700,28827,500.246597
106P20702,15773,133.5465259
106P20702,16536,170.9942921
106P20702,11004,261.1205
106P20704,15774,381.8312535
106P20704,16570,276.1301511
106P20706,28110,376.6045132
106P20706,11000,470.0333027
106P20708,14518,241.1973418
106P20708,15769,411.5212321
106P20708,15773,307.765899
106P20708,15774,146.3072634
106P20710,28112,270.1935709
106P20710,8931,149.4202984
106P20710,16759,162.5894367
106P20710,16096,708.2583169
106P20710,28113,448.6918289
106P20712,28112,498.4972443
106P20714,15773,139.8965008
106P20714,28111,150.9963272
106P20716,28111,198.0029386
106P20716,28110,142.0682257
106P20716,6852,167.8987225
106P20718,27948,740.7816193
106P20718,30851,569.732834
106P20718,27949,323.3019484
106P20720,28699,875.3062679
106P20720,27950,1301.455222
106P20722,28698,411.033069
106P20722,30850,311.7461793
106P20722,28297,596.0273808
106P20722,28697,479.2565795
106P20724,28698,117.8620264
106P20724,28700,160.0359677
106P20724,28297,663.2115041
106P20724,30856,601.1137996
106P20726,27951,705.4327745
106P20726,27952,112.7083094
106P20726,27947,957.0860997
106P20728,28698,125.8306737
106P20728,28700,693.3115544
106P20728,28699,1253.833435
106P20730,10792,664.4673943
106P20732,10167,559.335417
106P20732,27757,304.1260354
106P20732,28011,607.5806048
106P20734,14233,394.5831811
106P20734,37740,400.998928
106P20734,8982,104.3866504
106P20736,10169,322.7062182
106P20736,10175,149.6888029
106P20736,14233,142.9902011
106P20738,10175,161.9584065
106P20738,27765,137.0094156
106P20740,10167,127.7832804
106P20740,27765,137.8984218
106P20740,10158,713.5193471
106P20742,10167,432.7489321
106P20742,27757,263.1124968
106P20742,8901,254.8324642
106P20742,27758,421.9449006
106P20744,28013,388.4025753
106P20744,27754,230.6900003
106P20744,31172,267.1085572
106P20744,28012,281.2398499
106P20746,15216,388.0311511
106P20746,28905,560.0490343
106P20748,15319,576.4084878
106P20750,11111,311.7239889
106P20752,28901,815.9434494
106P20754,15222,112.2579549
106P20756,11111,247.2772938
106P20756,15210,161.5575277
106P20756,15216,139.3018779
106P20756,15224,317.6149357
106P20756,15319,161.1874684
106P20756,28901,183.5363904
106P20756,28913,237.9765998
106P20756,15223,551.204983
106P20756,28911,154.4303947
106P20756,28912,602.7338462
106P20762,15210,780.0064553
106P20762,15224,317.3566556
106P20776,728,242.5212782
106P20776,28963,818.7533436
106P20778,29073,130.8469484
106P20778,28963,346.3055263
106P20778,29062,583.871174
106P20780,4081,521.7990485
106P20780,28963,346.7567477
106P20780,730,236.8993263
106P20780,805,157.1347785
106P20780,29062,269.4045094
106P20780,15847,399.9480469
106P20780,29049,155.5388592
106P20782,29043,721.4900652
106P20784,29065,1431.597102
106P20786,733,601.3633272
106P20788,28965,685.99012
106P20788,29048,229.6472446
106P20788,29065,481.2337656
106P20788,29073,150.1968999
106P20788,29044,142.9960417
106P20790,28965,467.8671742
106P20792,29073,311.2598965
106P20792,803,198.3278556
106P20792,804,313.0508628
106P20792,29069,837.2761992
106P20794,29073,150.7881723
106P20796,28965,676.5572409
106P20796,29048,181.4376577
106P20798,28161,110.3450087
106P20798,28172,261.6279468
106P20798,28178,699.5672355
106P20800,28161,148.2612046
106P20800,28177,581.1900767
106P20802,286,150.0065878
106P20802,28157,155.4059652
106P20802,13053,908.3285456
106P20802,11069,546.7647191
106P20806,11067,126.215402
106P20806,11065,482.3867646
106P20806,20730,581.8297721
106P20808,11072,464.309688
106P20810,28171,139.3268225
106P20810,2855,182.540331
106P20810,28179,235.836615
106P20812,27328,172.0881213
106P20812,13053,580.8167834
106P20812,11069,1304.115769
106P20812,20725,281.2502448
106P20814,16487,250.7572538
106P20814,29193,238.9681198
106P20814,16490,349.2798777
106P20814,16491,356.1154282
106P20814,29111,373.0060839
106P20814,16488,550.6624753
106P20816,16487,196.7901118
106P20816,16492,206.9601835
106P20818,16487,544.6947196
106P20820,16493,449.2991283
106P20820,581,370.3941471
106P20822,16493,151.558911
106P20824,29193,129.913179
106P20824,3921,224.5768886
106P20826,16036,353.2149551
106P20828,16036,147.8651915
106P20828,16061,211.5345351
106P20830,28092,740.6135213
106P20832,28092,312.5522835
106P20834,10980,139.4315158
106P20834,8877,199.6953252
106P20836,8875,162.5665074
106P20838,10980,149.7373073
106P20838,29861,111.8410939
106P20838,8882,274.1620948
106P20840,29096,174.7892213
106P20842,8875,179.8827192
106P20842,15723,700.9378679
106P20844,15723,132.4046238
106P20844,15721,191.4333503
106P20846,10980,227.4646866
106P20846,28094,471.1057618
106P20848,10980,102.878094
106P20848,27560,116.713863
106P20848,27562,122.2685818
106P20850,15723,273.9231386
106P20850,15725,107.7712882
106P20852,8875,195.9084222
106P20852,10980,167.3753473
106P20854,8880,231.2953051
106P20854,10980,102.1931312
106P20856,29861,155.9582052
106P20856,3739,139.5808699
106P20858,10980,139.6128633
106P20858,27606,103.7122905
106P20858,16037,262.9328938
106P20858,27561,126.8463969
106P20860,16036,216.4337486
106P20862,10980,154.3754646
106P20864,8875,111.0525986
106P20864,16036,182.8508085
106P20864,8876,114.8652775
106P20866,8880,237.2975274
106P20866,8881,159.9958637
106P20868,27553,630.1990731
106P20870,29209,629.7199428
106P20870,28076,1190.544107
106P20872,28078,660.6036808
106P20874,29209,918.0489439
106P20874,30820,112.6885295
106P20876,27549,307.9502965
106P20878,28074,119.9178789
106P20878,28075,119.0524602
106P20880,27265,193.5998406
106P20880,28088,132.1030892
106P20880,20685,106.835523
106P20880,30884,628.7964588
106P20882,27265,487.0542436
106P20884,28075,244.4202193
106P20886,27524,394.763774
106P20888,28074,147.7635924
106P20888,27552,231.7202065
106P20890,28088,388.0957499
106P20890,28086,105.0150985
106P20892,15732,740.589805
106P20894,15731,514.694933
106P20896,2832,458.6252471
106P20896,10996,390.6654652
106P20898,10992,105.6315369
106P20898,15731,135.142558
106P20898,28995,250.7546641
106P20898,28999,347.3878227
106P20900,28103,559.3900954
106P20902,10994,410.3827004
106P20904,10992,603.5412964
106P20904,28108,769.7306779
106P20904,28993,150.6193679
106P20906,28993,853.502329
106P20906,751,157.5445649
106P20908,10992,234.5236378
106P20908,15730,188.987324
106P20910,15730,512.5823443
106P20912,28996,586.044255
106P20912,788,243.837142
106P20914,28994,386.4008505
106P20914,28995,281.5842687
106P20914,28996,142.878871
106P20916,15731,309.5909841
106P20916,28994,356.9255437
106P20916,28996,141.0076469
106P20918,28098,490.5449055
106P20920,10992,226.6152919
106P20920,15730,185.9966745
106P20920,28105,354.0192428
106P20922,28105,418.0332051
106P20922,28108,133.4726345
106P20922,28993,220.4868404
106P20922,20755,334.068514
106P20922,28104,294.4275637
106P20924,28900,802.1416536
106P20926,15193,875.6356784
106P20926,28900,196.2822809
106P20928,9348,519.514129
106P20928,18949,236.0326119
106P20930,9348,395.2135621
106P20930,28294,232.2320149
106P20930,28907,109.0397909
106P20930,28908,168.3946435
106P20932,28908,250.1272422
106P20932,28909,562.4712235
106P20934,28907,129.0286438
106P20934,28908,162.2206265
106P20936,28895,158.1271795
106P20936,9029,621.4396157
106P20938,28907,255.7672909
106P20938,28908,175.2033862
106P20938,28895,338.6495998
106P20940,28910,123.7129283
106P20942,28908,251.797616
106P20942,28895,122.0074142
106P20942,15221,288.4961926
106P20946,11114,155.6688118
106P20946,15219,356.9597531
106P20948,15223,265.4151807
106P20950,11111,160.7772317
106P20950,15319,144.2271017
106P20950,28911,308.3965841
106P20952,11114,196.828013
106P20954,15217,109.5678693
106P20956,10964,276.8978342
106P20958,9347,1000.824818
106P20960,15194,574.1110068
106P20960,15196,270.6731197
106P20962,2593,556.8144612
106P20964,11114,248.106052
106P20964,15219,153.6591512
106P20964,15220,410.8466041
106P20964,28898,572.3284684
106P20966,11114,169.4898257
106P20966,15220,372.4197381
106P20968,28903,175.503219
106P20968,28907,161.3623509
106P20968,11112,182.4026697
106P20968,28293,140.5245253
106P20970,15216,107.4826435
106P20972,15216,237.9630859
106P20972,28906,1195.274296
106P20974,15217,155.5919702
106P20974,28903,579.5956019
106P20974,28906,232.1942542
106P20974,28907,670.0165358
106P20976,10964,297.2525942
106P20976,28903,617.7340738
106P20976,28906,301.8198316
106P20978,2588,179.2607256
106P20978,14642,616.6616363
106P20978,14641,106.1611541
106P20978,14643,163.1921236
106P20980,14646,595.3940328
106P20980,2588,456.9884973
106P20982,14642,326.3373799
106P20984,14641,468.6643359
106P20984,14654,522.8810341
106P20986,570,231.2698747
106P20986,29407,309.7817819
106P20986,525,162.9747582
106P20988,14648,138.5729816
106P20988,14649,720.8443629
106P20990,27841,346.5089
106P20990,27840,157.7044045
106P20992,10167,229.776013
106P20992,27756,315.8311563
106P20992,27759,738.271793
106P20992,27761,355.0121786
106P20994,11069,304.6056555
106P20994,28167,296.7641743
106P20996,7571,150.0033603
106P20996,11069,537.1159692
106P20998,3739,197.4985751
106P20998,3738,100.0035058
106P21000,14654,264.9097179
106P21000,29407,121.2112297
106P21320,25364,114.6819537
106P21320,7073,109.5723848
106P21320,9829,171.6057508
106P21320,9830,181.5817653
106P21320,9828,178.5754323
106P21322,29141,539.4358652
106P21322,9953,113.7123933
106P21329,9485,1373.62886
106P21329,9484,1856.598213
106P21330,9519,160.1216795
106P21330,9132,403.1774712
106P21330,9509,106.7907259
106P21330,9540,350.3725215
106P21331,7073,1865.143117
106P21331,9143,218.9571357
106P21331,7074,1160.961098
106P21332,10255,369.4919205
106P21332,9146,161.9480764
106P21332,14429,1308.914894
106P21333,7132,1734.251514
106P21333,10257,213.065673
106P21334,10257,256.7516801
106P21337,9958,144.8742416
106P21338,522,124.4152546
106P21338,524,115.6110779
106P21339,520,310.0652107
106P21340,13662,357.3323314
106P21340,520,492.9133339
106P21341,31208,323.8610936
106P21342,31206,1371.270374
106P21343,19433,112.683696
106P21343,12949,307.6888171
106P21343,721,555.3931414
106P21343,12951,108.4611832
106P22728,28562,910.2281259
106P22730,3521,528.5948809
106P22730,28565,167.0325321
106P22734,3523,1089.606643
106P22734,28561,496.0909586
106P22736,27700,549.7830884
106P22736,27701,421.0419665
106P22736,27155,192.1304365
106P22738,27700,162.9378045
106P22740,27703,287.3407393
106P22740,27848,197.9404652
106P22742,27703,196.1572967
106P22742,12261,266.184069
106P22744,19564,692.0818315
106P22744,9140,473.5282886
106P22744,27621,587.370147
106P22746,19564,532.600165
106P22746,9140,438.5318718
106P22748,9136,550.0299869
106P22748,19,121.744366
106P22750,14429,897.6846505
106P22750,9133,366.0655683
106P22752,9146,412.2170454
106P22752,14429,455.3147631
106P22752,9133,519.1426706
106P22754,10255,366.2380836
106P22754,9146,852.4190943
106P22754,2551,284.1193082
106P22756,16290,737.1584909
106P22756,27269,209.7845062
106P22756,26920,201.4819782
106P22758,16290,317.745695
106P22760,28482,687.4010495
106P22762,28483,402.1148427
106P22762,27270,972.6193236
106P22764,29235,113.0867936
106P22764,15852,574.7897886
106P22764,4055,153.2386673
106P22766,29235,159.9882031
106P22766,4077,130.0176876
106P22768,15853,196.8758014
106P22770,26708,389.8799459
106P22770,8794,133.1003353
106P22770,27523,736.1157058
106P22772,26708,132.0610412
106P22772,8792,237.6286991
106P22772,28042,574.4286251
106P22774,8791,872.1522283
106P22774,8789,120.0601315
106P22774,27266,451.3071103
106P22776,28041,193.6098133
106P22776,8793,204.5510497
106P22776,28040,303.1974423
106P22778,14386,677.6509003
106P22778,14385,204.8197919
106P22778,25755,525.6497693
106P22778,14384,250.3190918
106P22780,10862,412.3594944
106P22780,14668,448.0335658
106P22782,2589,204.8502232
106P22784,789,125.8317918
106P22786,9132,380.1694865
106P22786,9509,105.8040203
106P22786,10240,244.7304477
106P22786,27654,517.0545077
106P22788,9519,158.5162999
106P22788,9540,616.1344481
106P22788,10247,1496.577291
106P22790,9132,719.5862493
106P22790,9540,116.6269035
106P22790,10240,148.4538089
106P22792,9512,518.8199537
106P22792,9520,430.7939524
106P22792,27652,821.9511248
106P22794,9512,399.4598622
106P22794,9520,204.8612498
106P22796,9513,438.4194714
106P22796,9510,324.5130568
106P22796,16256,115.6518021
106P22796,16257,106.56029
106P22798,13525,312.9054407
106P22798,13527,498.763806
106P22798,13526,160.2744508
106P22800,13524,171.8643943
106P22800,13525,142.877721
106P22800,13593,270.8474603
106P22802,643,837.1990654
106P22802,36224,222.9632725
106P22802,13522,150.1381896
106P22804,643,314.0693656
106P22804,36224,116.1814383
106P22804,13522,156.6754397
106P22804,16292,108.7468176
106P22806,861,430.3912069
106P22806,9186,152.6933332
106P22806,15770,139.1709408
106P22806,15776,361.3678476
106P22806,15771,225.2296879
106P22808,8726,181.745214
106P22808,861,324.7732605
106P22808,15770,274.5490657
106P22810,10873,457.2071413
106P22810,15770,325.8994719
106P22810,10872,379.4025059
106P22812,2594,253.851769
106P22812,15781,478.0300238
106P22814,9186,153.6870182
106P22814,7874,147.4829412
106P22814,15775,198.0503828
106P22814,15774,360.2175808
106P22814,16570,820.2630952
106P22814,15778,217.3343026
106P22816,28027,123.9676857
106P22820,8726,160.5172358
106P22820,29012,262.659384
106P22820,2594,142.4326113
106P22822,28582,358.888783
106P22822,25753,114.8127041
106P22824,28323,474.9238134
106P22824,25753,225.8652677
106P22824,28581,184.2291297
106P22826,27444,864.9283942
106P22828,615,661.9434156
106P22828,13577,135.537469
106P22828,29835,406.2617751
106P22830,16274,651.4337367
106P22830,615,145.1621646
106P22830,16270,471.9344625
106P22832,16273,708.3475082
106P22832,2810,508.5370601
106P22834,13575,566.7981063
106P22834,13576,544.4269575
106P22836,9518,171.7443272
106P22836,16430,233.1589571
106P22836,37831,293.9755728
106P22838,26911,165.7664434
106P22838,37832,1101.938581
106P22840,26911,237.8113115
106P22842,26911,237.9258338
106P22842,37833,129.7071191
106P22842,19568,306.1439042
106P22844,16434,550.1574047
106P22844,16438,408.4753703
106P22846,29182,835.4943017
106P22846,16432,410.6110427
106P22848,16435,370.7008388
106P22848,16436,340.1709357
106P22850,14954,413.2236346
106P22850,15038,650.9326813
106P22850,28857,322.9864691
106P22852,15042,172.3225111
106P22852,10882,615.7251518
106P22852,14951,345.9289247
106P22852,9249,169.1158903
106P22854,10881,150.0049247
106P22854,14954,236.1010237
106P22856,10880,408.3235307
106P22856,9252,529.1251994
106P22856,28852,509.9721205
106P22858,14950,185.9955885
106P22858,15040,716.6007055
106P22858,14947,377.5647285
106P22860,10880,280.6010923
106P22860,28034,145.5463188
106P22862,13394,632.2301484
106P22864,19433,174.3938493
106P22864,13394,245.1419477
106P22864,721,115.2869943
106P22864,14619,147.5104426
106P22866,19433,113.8898536
106P22866,14618,184.8074302
106P22866,26879,505.8865911
106P22866,10870,236.6941615
106P22868,10869,230.2329539
106P22868,14618,481.2714728
106P22870,15064,101.7380693
106P22870,23851,221.6172089
106P22870,26041,216.3569226
106P22870,40258,119.8178286
106P22872,23851,550.3317575
106P22872,26041,349.4303033
106P22872,40258,116.3398837
106P22874,8803,452.2065071
106P22874,838,258.7594701
106P22874,40257,403.5125247
106P22874,22015,218.3359229
106P22874,3577,266.4684558
106P22876,24703,433.0872312
106P22876,10924,187.7700009
106P22876,40256,141.4086747
106P22876,10916,161.7510849
106P22878,10913,134.3704981
106P22878,627,151.2240594
106P22878,10915,266.2701724
106P22878,4801,395.4211222
106P22878,4524,310.9337264
106P22880,24703,504.1707222
106P22880,40256,130.3380214
106P22880,10916,325.5413306
106P22882,15065,653.3809261
106P22882,10913,276.7432858
106P22884,14290,496.8416296
106P22884,9869,126.5277736
106P22884,28804,330.8042645
106P22886,14290,550.6010013
106P22886,10945,213.9359407
106P22886,14287,360.2096267
106P22886,25878,139.002589
106P22890,11164,364.8807248
106P22890,37231,152.7757431
106P22890,37230,166.2995272
106P22892,11164,348.2746695
106P22894,11194,146.5377205
106P22894,37231,260.0046306
106P22896,28033,517.6902073
106P22896,11194,149.6346142
106P22896,28859,176.3014044
106P22896,9241,193.7321215
106P22898,9869,115.9393527
106P22898,10945,128.3366109
106P22900,28441,386.5347245
106P22900,8843,297.7841389
106P22902,5285,225.434805
106P22902,28441,220.1385867
106P22902,474,386.1558825
106P22902,467,133.5756482
106P22904,3344,652.4871885
106P22904,28320,587.1148849
106P22906,30792,833.925914
106P22906,28442,100.9809088
106P22908,30792,470.4302007
106P22908,28444,610.4074024
106P22910,15013,550.1203574
106P22912,28854,598.6166286
106P22912,2657,773.844732
106P22914,28855,870.4113906
106P22916,10883,428.640595
106P22916,10898,109.092648
106P22918,20467,983.6318956
106P22918,28739,240.1608163
106P22920,15668,102.6304246
106P22920,28741,121.2990874
106P22922,4398,127.5924969
106P22922,3405,157.2161348
106P22922,14191,410.5143252
106P22924,28745,101.1159117
106P22924,20711,485.8848788
106P22926,4398,170.4304099
106P22926,15664,107.7460232
106P22926,28740,344.1972981
106P22928,4398,203.8672031
106P22928,15664,138.5412905
106P22930,28737,376.6261243
106P22930,28738,102.9804048
106P22932,28529,149.6644955
106P22932,28530,699.1582569
106P22934,28313,122.8268978
106P22934,28529,101.459825
106P22936,12578,343.0838296
106P22936,4131,102.5085493
106P22938,12579,150.8202813
106P22938,12578,306.8463277
106P22940,2500,614.7534797
106P22940,11128,131.3205148
106P22942,8831,591.358514
106P22942,12575,346.4935381
106P22944,14288,192.8407627
106P22944,8896,171.0440621
106P22946,3535,1382.021534
106P22946,25911,177.7299574
106P22946,9254,432.6665906
106P22946,25879,108.0807725
106P22948,13602,312.495445
106P22948,13600,200.4117741
106P22948,30058,437.1102535
106P22950,13547,335.6632721
106P22950,13596,111.8555445
106P22950,9872,214.2977306
106P22952,26293,266.0273863
106P22952,30058,324.4038889
106P22954,13601,507.6386819
106P22954,30056,126.216042
106P22954,13598,156.116735
106P22954,1028,220.7663977
106P22956,13601,402.80966
106P22956,13597,134.9510878
106P22956,13544,488.1548346
106P22958,13594,357.2935849
106P22958,26294,253.334513
106P22960,29141,389.6943392
106P22960,31309,861.5775181
106P22962,31309,170.7919458
106P22962,9953,181.3377516
106P22962,29142,393.1872127
106P22964,34418,334.1333459
106P22964,29145,815.2856015
106P22964,27724,489.6274914
106P22966,34418,558.8125202
106P22968,27714,381.2664107
106P22968,27715,108.8143483
106P22970,27293,635.7452787
106P22972,27294,729.5176932
106P22972,27539,172.4774727
106P22974,27212,402.5921776
106P22974,27540,146.3044976
106P22976,27296,189.3076978
106P22978,14254,136.440533
106P22980,2489,685.2531913
106P22980,29565,235.3666763
106P22980,14249,134.7063392
106P22980,25470,293.0662495
106P22982,2751,176.3976328
106P22984,14253,241.094588
106P22984,8849,204.532577
106P22986,15432,349.3268151
106P22986,15435,377.248837
106P22988,14953,367.5573919
106P22990,19846,204.6893007
106P22990,15436,248.676603
106P22990,15442,174.4667861
106P22992,19846,204.6181318
106P22992,15433,301.5950842
106P22994,10132,113.052547
106P22996,19922,397.7261378
106P22996,16044,158.9649169
106P22998,10134,128.8090101
106P22998,10133,238.8469111
106P23000,10135,160.402043
106P23002,10134,360.2914802
106P23002,16042,194.6163246
106P23002,3713,156.7376006
106P23004,10134,355.9866198
106P23016,27224,163.3672922
106P23017,27223,102.7206278
106P23018,3759,674.7390297
106P23018,27236,215.2076115
106P23018,27237,1201.263079
106P23018,7499,697.4379429
106P23019,27240,437.1069637
106P23019,27238,364.6384459
106P23063,10002,579.0710099
106P23063,8102,272.7670412
106P23063,9931,257.1279657
106P23063,10013,626.400042
106P23063,8185,120.1916506
106P23063,10003,683.6524303
106P23070,14262,164.4521899
106P23070,26279,1536.661428
106P23070,28795,178.134439
106P23070,28790,229.2150987
106P23070,28789,197.9503046
106P23077,10025,139.4016692
106P23077,10023,705.2498908
106P23078,27711,791.987203
106P23078,11851,135.6559409
106P23078,11852,111.6576953
106P23078,27717,102.1944517
106P23078,27713,555.7403481
106P23079,27737,414.5812143
106P23079,10025,150.1088472
106P23079,10023,612.9241642
106P23079,27738,1009.9428
106P23080,27711,798.646718
106P23080,27718,187.2149792
106P23080,27717,1424.325504
106P23082,7447,603.3350447
106P23082,13037,109.8600855
106P23084,7448,127.5781756
106P23084,27227,176.178337
106P23084,22921,218.8508759
106P23084,13032,149.0167143
106P23084,13034,156.0655886
106P23084,27226,520.6551211
106P23086,7448,218.9602016
106P23086,28593,212.3917867
106P23088,22921,251.678474
106P23088,2013,140.0319659
106P23088,27228,161.3445661
106P23090,17411,380.3818224
106P23090,27231,205.7046616
106P23090,27227,512.5760935
106P23090,27230,172.4492185
106P23090,2327,113.6745163
106P23090,27610,232.5113196
106P23090,13034,124.6804835
106P23090,13035,500.6996206
106P23092,27227,371.6525871
106P23092,27230,172.563442
106P23092,9036,751.9994714
106P23092,27163,140.0073038
106P23092,9034,180.11786
106P23094,27231,677.0863685
106P23094,27229,134.7050391
106P23096,27225,893.4383093
106P23096,27223,103.9862039
106P23098,27227,113.8522217
106P23098,27228,183.4914536
106P23098,27163,203.895354
106P23100,28926,793.406259
106P23102,7762,133.3923677
106P23102,28930,767.4622927
106P23102,7376,155.2239273
106P23104,28921,113.6413049
106P23104,28930,344.6984115
106P23104,28929,169.3583156
106P23104,28916,454.4973265
106P23104,15280,201.5463195
106P23104,28927,369.1105327
106P23106,19481,273.0949333
106P23106,15279,476.5305196
106P23106,7771,178.3844657
106P23108,15280,474.8240426
106P23108,28928,704.9881443
106P23108,28950,187.7729443
106P23110,27240,612.2376353
106P23112,28921,231.5073316
106P23114,15277,307.0146523
106P23114,28929,230.9383699
106P23114,16132,1036.426651
106P23116,7376,745.6154738
106P23148,27233,336.2716134
106P23148,7525,1105.74772
106P23148,9012,383.9761985
106P23150,27218,100.4662685
106P23150,27235,115.1405681
106P23150,7260,1113.692618
106P23150,27234,178.5725182
106P23150,27233,162.946191
106P23150,9012,392.3484612
106P23150,7271,641.434414
106P23152,7190,960.8201466
106P23152,27234,179.5428661
106P23152,10257,752.0302979
106P23152,7186,922.8404414
106P23154,14176,1037.284037
106P23154,7630,128.3846863
106P23154,27234,152.303036
106P23154,10257,744.5146535
106P23178,2489,154.2661647
106P23178,29570,176.5920985
106P23178,454,100.6565974
106P23178,14254,195.3174383
106P23178,14256,128.5715583
106P23178,1768,676.4613396
106P23180,5829,155.595837
106P23180,29219,1046.156595
106P23180,20694,109.2330617
106P23180,6605,353.435323
106P23180,6606,271.9242801
106P23180,9753,155.9878909
106P23182,1703,184.104353
106P23182,1713,272.1836062
106P23182,4134,638.7597693
106P23184,30886,322.7910422
106P23184,8619,285.3231023
106P23186,2763,425.606973
106P23186,5829,155.0153203
106P23186,6605,361.2107076
106P23186,6606,255.2058057
106P23186,8619,118.4675645
106P23186,9753,1686.514601
106P23339,9744,761.8923593
106P23455,3569,603.1409997
106P23455,28939,185.3302977
106P23455,28935,119.1060276
106P23457,28938,295.2737839
106P23457,3631,158.7369637
106P23457,28937,294.0977475
106P23459,16571,135.0369897
106P23459,28939,535.5967513
106P23459,28935,107.6188877
106P23461,28938,552.5125585
106P23461,28941,249.5478523
106P23461,28937,304.9235999
106P23463,27820,115.7959096
106P23463,10398,366.5140443
106P23463,2688,292.6564912
106P23465,29260,335.0992746
106P23467,27817,124.2901901
106P23469,20706,130.0488315
106P23471,20471,479.4192106
106P23473,27816,400.0263351
106P23473,10398,147.4629892
106P23473,2675,1048.915346
106P23475,27821,129.2503317
106P23477,27821,294.810286
106P23477,27816,189.7627782
106P23477,3519,230.6845986
106P23477,10398,135.887572
106P23479,10398,209.1723764
106P23479,10400,110.9477759
106P23481,15484,170.8236169
106P23481,15479,313.0042458
106P23481,5144,141.6100152
106P23483,15477,227.5509364
106P23483,2505,180.5349598
106P23483,28951,161.9909068
106P23483,15483,127.1160971
106P23483,5142,164.2329692
106P23485,15477,299.3478505
106P23487,15484,306.2467762
106P23487,5144,134.380552
106P23487,15481,106.1976296
106P23489,11122,318.7191145
106P23489,11121,459.4576535
106P23489,7772,129.397083
106P23491,11119,259.6192058
106P23491,28295,451.6646751
106P23491,28296,573.1138678
106P23493,27326,474.0431155
106P23493,9028,326.4364639
